InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,unlockRoom,77,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:unlockLockedRoomWithNullRequiredKeyFails()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,unlockRoom,81,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:unlockLockedRoomWithNullRequiredKeyFails()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,unlockRoom,85,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:unlockWithoutRequiredKeyFails()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,unlockRoom,85,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:unlockWithCorrectKeySucceeds()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,unlockRoom,75,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:unlockRoomWithNoExitFails()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,unlockRoom,78,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:unlockAlreadyUnlockedReturnsSuccessMessage()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,unlockRoom,82,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:unlockLockedRoomWithNullRequiredKeyFails()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,unlockRoom,86,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:unlockWithoutRequiredKeyFails()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,unlockRoom,89,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:unlockWithCorrectKeySucceeds()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,useItem,39,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:useItemNotInInventoryFails()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,useItem,44,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:useNonPotionItemFails()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,useItem,48,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:usePotionHealsAndConsumes()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,useItem,40,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:useItemNotInInventoryFails()]
InteractionEngine.java,com.example.haunted.engine.InteractionEngine,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,useItem,45,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:useNonPotionItemFails()]
